client_id,birth_number,district_id,age,gender
3777,755904,74,25,female
3779,490515,6,51,male
3780,771122,37,23,male
3781,755312,17,25,female
3782,800910,1,20,male
3783,685708,1,32,female
3784,741108,1,26,male
3785,205718,66,80,female
3786,200710,13,80,male
3787,785507,21,22,female
3788,555705,56,45,female
3789,641017,66,36,male
3790,360828,48,64,male
3791,390318,72,61,male
3792,720921,74,28,male
3793,515620,39,49,female
3794,765506,37,24,female
3795,820503,12,18,male
3796,530629,3,47,male
3797,515714,3,49,female
3798,546117,1,46,female
3799,290324,2,71,male
3800,545615,38,46,female
3801,480815,38,52,male
3802,250728,67,75,male
3803,300715,1,70,male
3804,335411,1,67,female
3805,421220,68,58,male
3806,675627,54,33,female
3807,476107,33,53,female
3808,430124,57,57,male
3811,520620,6,48,male
3812,670208,1,33,male
3813,785825,2,22,female
3814,450913,1,55,male
3815,695412,28,31,female
3816,660126,1,34,male
3817,376021,77,63,female
3818,420728,71,58,male
3819,365524,71,64,female
3821,390516,22,61,male
3822,531126,48,47,male
3823,561208,63,44,male
3824,710107,41,29,male
3825,655420,41,35,female
3826,210308,33,79,male
3827,235505,33,77,female
3829,720313,59,28,male
3830,685224,18,32,female
3831,180211,11,82,male
3832,255904,11,75,female
3833,350301,19,65,male
3834,765912,1,24,female
3835,315512,50,69,female
3836,481121,77,52,male
3837,215822,39,79,female
3838,291027,65,71,male
3839,375705,65,63,female
3840,335612,50,67,female
3841,190708,26,81,male
3842,760626,74,24,male
3843,425421,4,58,female
3844,636226,71,37,female
3845,590509,1,41,male
3846,805711,27,20,female
3847,595914,6,41,female
3848,385814,45,62,female
3849,326211,1,68,female
3850,575126,45,43,female
3851,611120,45,39,male
3852,525912,10,48,female
3853,805704,59,20,female
3854,590830,24,41,male
3855,390320,29,61,male
3856,445609,1,56,female
3857,526203,72,48,female
3858,485614,18,52,female
3859,410503,18,59,male
3860,380410,74,62,male
3861,515127,11,49,female
3862,475713,40,53,female
3863,396027,1,61,female
3864,311117,1,69,male
3865,771106,75,23,male
3866,775703,75,23,female
3868,621114,66,38,male
3869,465224,17,54,female
3870,715808,4,29,female
3871,790325,4,21,male
3872,300419,8,70,male
3873,606216,23,40,female
3874,425810,61,58,female
3875,305727,1,70,female
3876,230522,1,77,male
3877,565913,38,44,female
3880,615824,29,39,female
3881,475507,45,53,female
3882,420510,45,58,male
3883,650927,18,35,male
3884,631118,72,37,male
3885,405117,70,60,female
3886,655717,8,35,female
3887,200117,67,80,male
3888,166027,67,84,female
3890,581022,3,42,male
3891,581214,75,42,male
3892,790419,1,21,male
3893,691226,1,31,male
3894,410121,29,59,male
3895,455503,29,55,female
3896,231003,5,77,male
3897,515328,16,49,female
3898,485117,57,52,female
3899,195920,55,81,female
3900,430923,55,57,male
3901,515412,55,49,female
3902,496220,65,51,female
3903,485318,1,52,female
3904,395115,29,61,female
3905,350805,29,65,male
3906,361223,64,64,male
3907,546209,1,46,female
3908,291125,73,71,male
3909,235916,73,77,female
3910,195823,37,81,female
3911,526013,31,48,female
3912,455307,1,55,female
3913,510801,8,49,male
3914,205824,52,80,female
3915,770105,20,23,male
3916,705827,47,30,female
3917,671228,47,33,male
3918,740110,5,26,male
3919,420617,35,58,male
3920,255813,44,75,female
3921,585121,28,42,female
3922,285408,1,72,female
3923,351020,1,65,male
3924,710109,56,29,male
3925,365814,45,64,female
3926,721001,54,28,male
3927,485223,61,52,female
3928,285808,77,72,female
3929,571101,74,43,male
3930,210117,1,79,male
3931,216015,1,79,female
3932,391006,59,61,male
3933,465907,59,54,female
3934,681015,12,32,male
3935,391127,71,61,male
3936,625408,36,38,female
3937,630609,36,37,male
3938,800122,27,20,male
3939,531106,40,47,male
3942,520813,53,48,male
3943,451204,1,55,male
3944,360101,8,64,male
3945,316025,8,69,female
3946,750511,1,25,male
3947,670525,23,33,male
3948,795523,44,21,female
3949,740826,44,26,male
3950,240321,38,76,male
3951,205722,38,80,female
3952,656228,52,35,female
3953,255609,14,75,female
3954,571031,64,43,male
3955,605531,64,40,female
3956,755602,21,25,female
3957,710812,21,29,male
3958,465430,37,54,female
3959,705715,30,30,female
3960,640106,8,36,male
3961,435403,53,57,female
3962,521128,74,48,male
3963,740207,76,26,male
3964,420507,74,58,male
3965,630516,1,37,male
3966,696007,1,31,female
3967,605926,18,40,female
3968,550615,18,45,male
3969,515219,4,49,female
3970,805809,46,20,female
3971,660220,1,34,male
3972,300601,1,70,male
3973,825820,1,18,female
3974,380824,68,62,male
3975,545719,1,46,female
3976,670913,43,33,male
3977,750927,8,25,male
3978,701215,18,30,male
3979,286014,54,72,female
3980,530713,1,47,male
3981,790616,19,21,male
3982,195115,45,81,female
3983,265522,1,74,female
3984,645313,1,36,female
3985,795416,75,21,female
3987,601107,67,40,male
3988,745904,53,26,female
3989,800327,53,20,male
3990,730203,29,27,male
3991,670517,11,33,male
3992,486110,71,52,female
3993,805307,14,20,female
3994,655131,21,35,female
3995,485815,1,52,female
3996,475716,36,53,female
3997,275105,13,73,female
3998,505603,59,50,female
3999,765116,30,24,female
4000,571022,40,43,male
4001,560129,69,44,male
4002,205629,25,80,female
4003,490423,8,51,male
4004,575812,30,43,female
4006,785507,25,22,female
4007,481107,23,52,male
4008,515508,23,49,female
4009,660629,4,34,male
4010,485617,4,52,female
4011,576219,62,43,female
4012,566009,56,44,female
4013,516206,1,49,female
4014,800906,17,20,male
4015,726227,65,28,female
4016,715525,13,29,female
4017,640515,13,36,male
4018,805907,3,20,female
4019,450916,11,55,male
4020,535331,45,47,female
4021,481210,45,52,male
4022,260210,1,74,male
4023,255517,1,75,female
4024,641016,3,36,male
4025,716007,3,29,female
4026,455924,76,55,female
4027,655628,16,35,female
4028,700808,16,30,male
4029,670103,17,33,male
4030,765921,44,24,female
4031,750522,67,25,male
4032,645802,35,36,female
4033,251015,51,75,male
4034,370717,58,63,male
4035,305820,58,70,female
4036,765709,25,24,female
4037,666022,1,34,female
4040,615517,59,39,female
4041,540126,59,46,male
4042,390904,1,61,male
4043,535509,70,47,female
4044,305429,44,70,female
4046,446218,1,56,female
4047,370128,1,63,male
4048,231124,4,77,male
4049,450913,4,55,male
4050,481230,47,52,male
4051,491006,74,51,male
4052,506017,74,50,female
4053,295923,70,71,female
4054,595208,72,41,female
4055,535601,74,47,female
4056,525726,63,48,female
4057,225611,70,78,female
4059,240511,54,76,male
4060,545621,44,46,female
4061,781224,8,22,male
4062,500808,71,50,male
4063,665216,61,34,female
4064,720208,61,28,male
4065,420627,73,58,male
4066,366128,30,64,female
4067,595708,21,41,female
4068,240625,11,76,male
4069,590307,68,41,male
4070,595523,68,41,female
4071,426215,45,58,female
4072,410508,45,59,male
4073,550210,24,45,male
4074,585608,24,42,female
4075,445918,8,56,female
4076,691117,49,31,male
4077,555306,68,45,female
4078,510604,23,49,male
4079,550629,27,45,male
4080,435926,21,57,female
4081,780603,9,22,male
4082,615115,58,39,female
4083,685130,74,32,female
4084,571005,55,43,male
4085,526204,55,48,female
4086,416222,63,59,female
4087,465216,64,54,female
4088,486218,68,52,female
4089,470227,68,53,male
4090,710622,23,29,male
4091,825907,29,18,female
4092,336111,14,67,female
4093,460929,1,54,male
4094,791219,2,21,male
4095,740914,25,26,male
4096,805316,25,20,female
4098,380328,13,62,male
4099,455503,12,55,female
4100,550313,74,45,male
4101,705507,1,30,female
4102,695815,4,31,female
4103,650519,4,35,male
4104,190410,23,81,male
4105,806115,16,20,female
4106,361109,1,64,male
4107,540909,49,46,male
4108,265126,43,74,female
4109,530811,63,47,male
4112,741128,38,26,male
4113,475909,76,53,female
4114,640209,63,36,male
4115,430327,33,57,male
4116,361124,36,64,male
4117,185701,53,82,female
4118,780617,28,22,male
4119,625220,62,38,female
4120,610306,62,39,male
4121,230212,23,77,male
4122,690918,39,31,male
4123,666112,39,34,female
4124,636110,19,37,female
4125,225417,31,78,female
4126,750909,74,25,male
4127,705526,74,30,female
4129,525331,75,48,female
4131,760602,48,24,male
4132,621015,42,38,male
4133,655322,42,35,female
4134,545212,1,46,female
4136,590106,31,41,male
4137,490830,21,51,male
4138,685918,11,32,female
4139,690720,74,31,male
4140,631004,70,37,male
4141,700318,9,30,male
4142,600611,36,40,male
4143,550824,27,45,male
4144,555911,27,45,female
4145,226202,73,78,female
4146,555613,9,45,female
4147,721223,64,28,male
4148,685208,64,32,female
4149,790307,1,21,male
4150,775810,1,23,female
4151,265717,73,74,female
4152,270607,73,73,male
4153,560412,32,44,male
4154,536025,32,47,female
4155,230513,1,77,male
4156,626102,5,38,female
4157,720509,1,28,male
4158,205710,35,80,female
4159,131206,35,87,male
4160,695627,16,31,female
4161,725909,22,28,female
4163,510607,4,49,male
4164,246022,45,76,female
4165,550313,53,45,male
4166,470226,1,53,male
4167,495531,6,51,female
4169,805219,58,20,female
4170,830827,58,17,male
4171,800518,1,20,male
4172,455429,1,55,female
4173,785604,52,22,female
4174,270211,63,73,male
4175,655106,13,35,female
4176,220831,32,78,male
4177,351225,34,65,male
4178,260831,32,74,male
4179,200729,54,80,male
4180,320617,63,68,male
4181,645515,76,36,female
4182,410623,16,59,male
4183,406113,16,60,female
4184,755426,8,25,female
4185,645423,51,36,female
4186,781014,38,22,male
4187,675828,25,33,female
4188,760817,1,24,male
4189,411207,64,59,male
4190,421117,17,58,male
4191,575106,32,43,female
4192,311121,72,69,male
4193,375228,8,63,female
4194,405103,63,60,female
4195,450730,63,55,male
4196,515116,55,49,female
4198,546017,23,46,female
4199,611219,23,39,male
4201,770719,3,23,male
4202,705520,3,30,female
4203,675108,1,33,female
4204,600603,1,40,male
4205,350205,30,65,male
4206,421009,22,58,male
4207,380302,70,62,male
4209,335223,70,67,female
4210,790915,40,21,male
4211,735417,22,27,female
4212,450527,53,55,male
4213,255627,64,75,female
4214,210703,64,79,male
4215,525608,49,48,female
4217,515625,9,49,female
4218,396006,48,61,female
4219,445104,51,56,female
4220,630915,33,37,male
4221,415926,63,59,female
4222,280816,60,72,male
4223,700530,54,30,male
4224,775403,42,23,female
4225,770808,76,23,male
4226,570408,31,43,male
4227,636224,51,37,female
4229,611005,36,39,male
4230,616111,74,39,female
4231,595808,1,41,female
4232,710215,70,29,male
4233,380215,46,62,male
4234,726108,70,28,female
4235,756115,9,25,female
4236,625117,42,38,female
4237,235731,16,77,female
4238,715426,41,29,female
4239,201211,70,80,male
4240,606021,46,40,female
4241,505330,20,50,female
4242,540427,20,46,male
4243,580126,7,42,male
4244,225812,68,78,female
4245,190923,68,81,male
4246,805909,36,20,female
4247,755116,26,25,female
4248,755507,9,25,female
4249,770521,52,23,male
4250,615906,72,39,female
4251,600426,44,40,male
4252,535528,44,47,female
4253,365519,16,64,female
4254,720305,65,28,male
4255,255628,66,75,female
4256,570329,70,43,male
4257,685629,1,32,female
4258,665511,44,34,female
4259,495616,10,51,female
4260,670601,12,33,male
4261,245804,34,76,female
4262,255424,59,75,female
4263,725626,73,28,female
4264,715621,74,29,female
4265,780119,59,22,male
4266,745126,1,26,female
4267,365421,24,64,female
4268,280611,24,72,male
4269,555907,45,45,female
4270,725205,58,28,female
4271,640723,58,36,male
4272,785830,42,22,female
4273,766129,18,24,female
4274,375524,70,63,female
4275,575626,49,43,female
4276,735805,74,27,female
4277,791105,74,21,male
4278,491118,33,51,male
4279,491013,51,51,male
4280,445108,55,56,female
4281,310413,54,69,male
4282,320609,3,68,male
4283,240905,27,76,male
4284,461126,68,54,male
4285,456228,68,55,female
4286,655928,6,35,female
4287,536007,62,47,female
4288,465308,70,54,female
4289,811123,66,19,male
4290,470309,32,53,male
4291,515507,58,49,female
4292,520719,72,48,male
4293,596216,4,41,female
4294,560622,4,44,male
4295,600316,18,40,male
4296,251106,57,75,male
4297,286016,57,72,female
4298,200418,33,80,male
4299,775915,50,23,female
4300,776115,1,23,female
4301,565503,14,44,female
4302,445104,30,56,female
4303,785305,21,22,female
4304,455615,5,55,female
4305,395621,40,61,female
4306,401017,40,60,male
4307,770414,1,23,male
4308,705110,44,30,female
4309,795426,39,21,female
4310,255530,65,75,female
4311,810412,59,19,male
4312,796020,72,21,female
4313,685221,53,32,female
4314,255524,58,75,female
4315,595425,74,41,female
4316,435826,1,57,female
4317,786011,53,22,female
4318,425911,43,58,female
4319,461106,43,54,male
4320,586104,66,42,female
4321,736018,19,27,female
4322,701001,19,30,male
4323,240320,40,76,male
4324,185722,40,82,female
4325,470719,55,53,male
4326,300920,1,70,male
4327,375823,1,63,female
4328,765613,59,24,female
4329,475518,64,53,female
4330,210702,33,79,male
4331,590903,5,41,male
4332,360111,57,64,male
4333,580420,1,42,male
4334,545219,1,46,female
4335,246225,54,76,female
4336,695802,19,31,female
4337,660421,48,34,male
4338,441025,30,56,male
4339,775915,59,23,female
4340,495718,1,51,female
4341,640501,76,36,male
4342,185407,63,82,female
4343,295809,27,71,female
4344,250615,54,75,male
4345,745929,18,26,female
4346,735920,3,27,female
4347,265620,54,74,female
4348,785417,3,22,female
4349,595822,1,41,female
4350,660820,1,34,male
4352,710724,72,29,male
4353,795919,28,21,female
4354,860813,28,14,male
4355,386229,1,62,female
4358,421024,70,58,male
4359,500802,64,50,male
4360,655710,19,35,female
4361,550504,46,45,male
4362,430916,50,57,male
4363,515701,50,49,female
4364,771205,22,23,male
4365,610512,10,39,male
4367,820330,14,18,male
4368,776021,32,23,female
4369,650615,53,35,male
4370,390628,59,61,male
4371,681212,32,32,male
4372,331011,3,67,male
4373,511220,51,49,male
4376,540305,70,46,male
4377,780131,48,22,male
4380,310513,1,69,male
4381,590125,56,41,male
4382,801020,18,20,male
4383,630801,21,37,male
4384,735112,10,27,female
4385,726002,21,28,female
4386,456227,53,55,female
4387,460218,52,54,male
4388,365916,4,64,female
4389,265701,10,74,female
4390,725429,7,28,female
4393,415911,1,59,female
4394,756230,64,25,female
4395,585516,36,42,female
4396,746107,63,26,female
4397,731126,63,27,male
4398,580723,77,42,male
4399,676120,61,33,female
4400,595829,54,41,female
4401,680720,8,32,male
4402,290411,23,71,male
4403,386019,36,62,female
4404,515409,31,49,female
4405,595417,47,41,female
4406,541101,1,46,male
4407,750706,70,25,male
4408,230519,62,77,male
4409,285122,62,72,female
4410,765112,24,24,female
4411,500102,54,50,male
4412,526126,54,48,female
4413,770504,74,23,male
4414,330619,50,67,male
4415,770709,4,23,male
4416,701225,67,30,male
4417,760424,1,24,male
4418,700519,28,30,male
4420,570506,55,43,male
4421,445627,1,56,female
4422,435731,76,57,female
4423,180524,27,82,male
4424,330506,21,67,male
4425,366015,21,64,female
4426,695913,26,31,female
4427,401103,30,60,male
4428,540309,38,46,male
4429,450402,64,55,male
4430,385627,64,62,female
4431,300930,58,70,male
4432,645314,1,36,female
4433,680222,1,32,male
4434,640329,64,36,male
4435,656030,64,35,female
4436,200428,27,80,male
4437,616026,70,39,female
4438,571204,70,43,male
4439,750325,70,25,male
4440,481226,33,52,male
4441,436007,33,57,female
4442,215429,23,79,female
4444,690328,77,31,male
4445,645414,77,36,female
4446,506011,71,50,female
4447,570816,71,43,male
4448,425502,72,58,female
4449,491108,8,51,male
4450,495105,67,51,female
4451,276019,50,73,female
4452,245608,70,76,female
4453,765529,61,24,female
4454,760209,61,24,male
4455,760729,70,24,male
4456,361023,30,64,male
4457,430117,1,57,male
4458,506223,22,50,female
4459,625521,1,38,female
4460,570224,1,43,male
4461,575422,54,43,female
4462,770913,1,23,male
4463,230817,76,77,male
4464,641119,53,36,male
4465,370602,74,63,male
4466,226007,75,78,female
4467,446117,20,56,female
4468,440504,20,56,male
4469,735228,8,27,female
4471,755611,64,25,female
4472,650725,74,35,male
4473,441227,1,56,male
4474,646209,3,36,female
4476,270113,3,73,male
4477,570118,74,43,male
4478,525514,74,48,female
4479,585724,2,42,female
4480,630330,74,37,male
4481,750616,1,25,male
4482,790117,56,21,male
4483,665829,63,34,female
4486,145614,36,86,female
4487,740814,22,26,male
4488,715403,22,29,female
4489,480324,76,52,male
4490,565218,76,44,female
4491,775713,2,23,female
4492,655908,16,35,female
4493,471005,33,53,male
4494,521109,54,48,male
4495,790411,66,21,male
4496,710219,10,29,male
4497,645914,10,36,female
4498,311228,31,69,male
4499,295928,31,71,female
4500,240812,17,76,male
4501,475318,70,53,female
4502,320110,21,68,male
4503,285528,21,72,female
4504,656124,33,35,female
4505,660706,33,34,male
4506,546130,11,46,female
4507,700803,1,30,male
4508,211114,54,79,male
4509,205312,54,80,female
4510,386228,34,62,female
4511,455427,51,55,female
4512,631019,1,37,male
4514,401225,65,60,male
4515,205928,59,80,female
4516,615927,1,39,female
4518,525404,39,48,female
4519,516031,70,49,female
4520,575628,1,43,female
4521,430909,1,57,male
4522,506101,68,50,female
4523,520309,68,48,male
4524,570714,77,43,male
4525,645717,77,36,female
4526,705424,70,30,female
4527,635204,1,37,female
4528,220109,28,78,male
4529,760916,37,24,male
4530,845918,37,16,female
4531,645625,64,36,female
4532,531009,39,47,male
4533,800129,64,20,male
4534,541224,38,46,male
4535,316203,1,69,female
4536,471014,41,53,male
4539,421212,55,58,male
4540,360116,69,64,male
4541,715302,32,29,female
4542,540206,29,46,male
4543,411201,1,59,male
4544,555613,52,45,female
4545,365120,3,64,female
4546,515420,23,49,female
4547,436230,9,57,female
4548,580105,7,42,male
4549,206030,10,80,female
4550,426017,72,58,female
4551,240429,60,76,male
4552,195228,60,81,female
4553,455223,1,55,female
4554,370724,70,63,male
4555,600807,52,40,male
4556,700531,74,30,male
4557,326024,44,68,female
4558,280927,44,72,male
4559,585309,35,42,female
4560,631020,9,37,male
4561,685629,40,32,female
4562,651011,25,35,male
4563,715725,10,29,female
4564,750825,10,25,male
4565,480303,14,52,male
4567,370212,70,63,male
4568,820426,70,18,male
4569,715709,6,29,female
4570,396103,1,61,female
4571,671107,1,33,male
4572,365521,28,64,female
4573,556012,5,45,female
4574,666112,20,34,female
4575,645920,36,36,female
4576,580627,53,42,male
4577,495725,64,51,female
4578,761227,15,24,male
4579,395701,74,61,female
4580,446124,30,56,female
4581,565616,1,44,female
4582,181012,44,82,male
4583,415824,61,59,female
4584,495624,7,51,female
4585,485910,9,52,female
4586,510813,9,49,male
4587,785506,36,22,female
4588,766105,53,24,female
4589,765915,2,24,female
4590,360317,1,64,male
4591,330819,43,67,male
4592,555329,1,45,female
4593,320703,72,68,male
4594,401125,1,60,male
4595,406129,1,60,female
4596,735831,74,27,female
4597,525519,1,48,female
4598,415412,25,59,female
4599,471205,25,53,male
4600,670313,70,33,male
4601,350402,1,65,male
4602,345404,1,66,female
4603,465726,69,54,female
4604,681002,67,32,male
4605,805909,18,20,female
4606,371014,8,63,male
4607,766116,74,24,female
4608,450118,41,55,male
4609,766219,7,24,female
4610,665102,34,34,female
4611,535510,1,47,female
4612,605923,44,40,female
4615,510731,56,49,male
4617,771220,45,23,male
4618,725327,45,28,female
4619,415220,77,59,female
4620,406101,54,60,female
4621,460210,54,54,male
4622,725525,50,28,female
4623,670509,68,33,male
4624,665524,48,34,female
4625,670304,48,33,male
4626,476124,3,53,female
4627,420324,1,58,male
4628,385531,1,62,female
4629,230510,76,77,male
4630,155927,76,85,female
4631,335401,8,67,female
4632,280418,1,72,male
4633,806031,62,20,female
4634,405309,67,60,female
4635,360228,67,64,male
4636,770922,48,23,male
4637,690213,61,31,male
4638,685226,33,32,female
4639,800516,20,20,male
4640,565507,75,44,female
4641,580212,33,42,male
4642,605803,33,40,female
4643,695721,1,31,female
4644,310119,20,69,male
4647,780820,8,22,male
4648,640124,33,36,male
4649,285625,45,72,female
4650,655715,54,35,female
4651,790124,2,21,male
4652,620226,53,38,male
4653,466218,4,54,female
4654,505215,2,50,female
4655,471014,2,53,male
4656,420916,1,58,male
4657,410913,15,59,male
4658,351011,33,65,male
4659,595414,50,41,female
4660,755706,60,25,female
4661,445511,1,56,female
4662,275210,1,73,female
4663,421029,72,58,male
4664,210805,38,79,male
4665,265827,9,74,female
4666,280612,9,72,male
4667,410426,25,59,male
4668,385625,25,62,female
4670,685814,51,32,female
4671,720727,51,28,male
4672,490828,44,51,male
4673,520816,69,48,male
4674,786227,59,22,female
4675,751002,23,25,male
4677,215929,3,79,female
4678,681206,21,32,male
4679,480131,20,52,male
4680,795524,72,21,female
4681,496008,1,51,female
4682,530811,1,47,male
4683,560802,51,44,male
4684,535305,1,47,female
4685,640714,62,36,male
4686,440702,39,56,male
4687,476219,16,53,female
4688,400911,16,60,male
4689,630426,50,37,male
4690,625826,66,38,female
4691,640128,66,36,male
4692,555406,76,45,female
4693,430302,42,57,male
4694,435415,42,57,female
4695,251211,52,75,male
4696,335412,52,67,female
4697,575925,27,43,female
4698,630331,45,37,male
4699,636112,13,37,female
4700,375615,70,63,female
4701,410628,22,59,male
4704,555429,12,45,female
4705,550912,1,45,male
4706,435711,58,57,female
4707,401105,58,60,male
4708,500714,18,50,male
4709,780416,54,22,male
4710,615509,52,39,female
4711,550723,52,45,male
4712,605606,37,40,female
4713,186104,13,82,female
4714,110820,13,89,male
4715,765812,15,24,female
4716,335802,10,67,female
4717,440809,32,56,male
4718,321122,2,68,male
4719,370218,23,63,male
4720,465506,33,54,female
4721,565321,65,44,female
4722,720128,8,28,male
4723,415206,1,59,female
4724,736014,53,27,female
4725,451117,34,55,male
4726,525704,34,48,female
4727,706123,74,30,female
4728,701031,74,30,male
4729,450707,18,55,male
4730,200504,68,80,male
4731,735211,52,27,female
4732,180317,70,82,male
4733,550717,1,45,male
4734,250321,72,75,male
4735,226023,72,78,female
4736,435528,56,57,female
4737,815601,24,19,female
4739,605308,37,40,female
4740,770612,28,23,male
4741,295729,74,71,female
4742,495413,61,51,female
4743,560925,61,44,male
4744,291218,6,71,male
4745,485804,68,52,female
4746,415720,39,59,female
4747,225427,76,78,female
4748,280126,76,72,male
4749,485119,57,52,female
4750,620404,70,38,male
4751,730108,35,27,male
4752,391009,7,61,male
4753,345218,7,66,female
4754,396228,27,61,female
4755,545905,71,46,female
4756,505108,22,50,female
4757,451009,22,55,male
4758,735109,50,27,female
4759,800221,50,20,male
4760,350327,70,65,male
4761,346128,70,66,female
4762,715213,76,29,female
4763,445223,77,56,female
4764,791015,54,21,male
4765,350306,48,65,male
4766,670527,22,33,male
4767,185921,26,82,female
4768,605403,1,40,female
4769,235123,22,77,female
4770,241213,22,76,male
4771,615107,64,39,female
4772,505129,6,50,female
4773,525613,33,48,female
4774,510814,59,49,male
4775,485722,59,52,female
4776,741222,1,26,male
4777,295623,64,71,female
4778,220307,64,78,male
4779,780210,52,22,male
4780,725201,54,28,female
4781,665815,9,34,female
4782,661228,25,34,male
4783,786016,31,22,female
4784,206208,42,80,female
4785,211006,42,79,male
4786,380816,54,62,male
4787,620312,36,38,male
4788,805427,39,20,female
4789,405926,24,60,female
4790,460209,75,54,male
4791,360215,51,64,male
4792,575525,20,43,female
4793,465215,55,54,female
4794,456116,20,55,female
4795,255918,74,75,female
4796,280311,7,72,male
4797,405903,59,60,female
4798,625102,37,38,female
4799,465320,75,54,female
4800,530814,75,47,male
4801,781125,23,22,male
4802,710706,75,29,male
4803,450807,45,55,male
4804,305207,51,70,female
4805,355313,1,65,female
4806,445201,19,56,female
4807,481228,25,52,male
4808,816124,23,19,female
4809,301101,19,70,male
4810,355126,19,65,female
4811,715326,77,29,female
4812,250626,1,75,male
4813,681025,43,32,male
4814,620228,54,38,male
4815,700917,15,30,male
4816,745304,15,26,female
4817,690904,12,31,male
4818,320313,1,68,male
4819,640413,62,36,male
4820,695919,2,31,female
4821,395608,35,61,female
4822,451013,35,55,male
4823,820416,7,18,male
4824,400305,54,60,male
4826,776227,25,23,female
4831,580814,27,42,male
4832,575109,56,43,female
4833,715228,30,29,female
4836,521231,49,48,male
4837,675313,56,33,female
4853,390301,58,61,male
4861,776101,57,23,female
4862,436123,1,57,female
4863,745302,1,26,female
4877,570219,45,43,male
4882,781221,36,22,male
4886,791209,23,21,male
4892,690308,26,31,male
4901,505508,72,50,female
4904,615419,38,39,female
4906,766019,64,24,female
4907,740531,64,26,male
4915,630719,40,37,male
4916,390109,52,61,male
4918,680506,11,32,male
4919,515526,49,49,female
4923,620702,66,38,male
4925,510618,45,49,male
4927,555316,72,45,female
4928,760209,9,24,male
4929,430730,74,57,male
4930,810730,1,19,male
4937,606109,54,40,female
4941,795225,60,21,female
4942,590705,38,41,male
4944,820407,58,18,male
4949,821020,54,18,male
4956,461010,6,54,male
4959,790425,77,21,male
4961,820731,54,18,male
4968,380526,50,62,male
4969,685720,64,32,female
4972,775713,70,23,female
4974,625630,5,38,female
4975,611021,5,39,male
4976,810118,36,19,male
4979,370628,7,63,male
4989,350904,28,65,male
4992,725714,55,28,female
4993,735627,1,27,female
4994,780621,1,22,male
5002,775717,65,23,female
5010,505908,42,50,female
5012,725922,27,28,female
5013,800915,1,20,male
5016,465105,1,54,female
5028,760410,28,24,male
5030,800115,1,20,male
5046,370822,1,63,male
5050,510119,62,49,male
5056,575204,67,43,female
5067,755910,21,25,female
5072,815324,1,19,female
5081,616031,1,39,female
5093,495412,55,51,female
5107,476006,50,53,female
5108,440522,50,56,male
5111,591212,50,41,male
5117,750321,52,25,male
5126,650403,43,35,male
5127,755405,33,25,female
5128,631224,70,37,male
5132,671021,51,33,male
5133,595810,66,41,female
5134,675719,58,33,female
5137,790505,5,21,male
5138,745805,45,26,female
5141,535519,54,47,female
5143,730309,77,27,male
5144,665607,77,34,female
5145,506031,26,50,female
5149,621218,15,38,male
5152,755909,43,25,female
5159,641202,39,36,male
5163,576028,43,43,female
5164,711130,9,29,male
5171,565923,64,44,female
5175,495918,63,51,female
5180,431220,1,57,male
5189,615110,74,39,female
5200,605423,33,40,female
5201,540419,33,46,male
5203,455908,61,55,female
5204,630122,47,37,male
5212,466012,72,54,female
5213,801010,1,20,male
5214,760912,47,24,male
5215,736015,47,27,female
5217,405716,74,60,female
5223,775111,2,23,female
5224,490724,29,51,male
5232,485406,74,52,female
5233,671030,66,33,male
5236,780603,25,22,male
5237,770803,1,23,male
5240,400217,74,60,male
5241,780626,63,22,male
5243,700418,2,30,male
5245,425318,38,58,female
5246,820515,70,18,male
5247,430414,47,57,male
5249,715105,5,29,female
5253,466007,69,54,female
5254,480916,69,52,male
5263,625227,1,38,female
5273,590110,39,41,male
5275,500521,28,50,male
5277,686107,44,32,female
5281,411224,73,59,male
5283,820310,17,18,male
5284,715924,51,29,female
5287,710102,77,29,male
5308,745709,41,26,female
5312,470108,71,53,male
5313,475116,71,53,female
5318,680328,74,32,male
5319,645923,74,36,female
5320,515407,17,49,female
5321,500201,17,50,male
5322,565313,73,44,female
5323,765217,14,24,female
5325,705918,66,30,female
5326,670812,66,33,male
5333,675529,39,33,female
5334,351229,48,65,male
5337,610502,1,39,male
5338,665525,1,34,female
5347,490331,41,51,male
5352,765818,40,24,female
5353,675522,48,33,female
5354,675105,30,33,female
5358,420831,54,58,male
5362,391209,47,61,male
5364,640314,62,36,male
5365,715501,62,29,female
5366,715920,60,29,female
5367,790606,60,21,male
5374,471126,63,53,male
5376,700123,14,30,male
5379,780320,60,22,male
5384,350721,73,65,male
5385,740201,67,26,male
5389,680831,17,32,male
5392,555328,16,45,female
5393,551203,4,45,male
5395,620601,45,38,male
5397,695730,72,31,female
5398,670323,72,33,male
5399,726227,24,28,female
5402,685529,30,32,female
5404,765918,58,24,female
5409,480325,15,52,male
5413,460410,33,54,male
5420,350719,61,65,male
5433,750924,50,25,male
5441,570125,18,43,male
5445,520916,69,48,male
5450,400828,8,60,male
5460,611001,63,39,male
5461,685920,9,32,female
5462,630908,9,37,male
5468,445527,68,56,female
5469,795302,63,21,female
5472,560510,53,44,male
5473,685809,70,32,female
5478,451027,33,55,male
5487,475917,56,53,female
5517,640313,57,36,male
5521,735515,9,27,female
5526,470319,27,53,male
5527,416128,27,59,female
5530,530329,12,47,male
